Date.Time,Unit,Value
2016-11-16 13:18:44,C,37.1
2016-11-16 13:21:44,C,37.1
2016-11-16 13:24:44,C,36.8
2016-11-16 13:27:44,C,37
2016-11-16 13:30:44,C,36.9
2016-11-16 13:33:44,C,37
2016-11-16 13:36:44,C,36.8
2016-11-16 13:39:44,C,36.9
2016-11-16 13:42:44,C,36.7
2016-11-16 13:45:44,C,36.7
2016-11-16 13:48:44,C,36.7
2016-11-16 13:51:44,C,36.5
2016-11-16 13:54:44,C,34.8
2016-11-16 13:57:44,C,40.3
2016-11-16 14:00:44,C,49.1
2016-11-16 14:03:44,C,64.3
2016-11-16 14:06:44,C,73.2
2016-11-16 14:09:44,C,63.3
2016-11-16 14:12:44,C,50.6
2016-11-16 14:15:44,C,54.7
2016-11-16 14:18:44,C,62.1
2016-11-16 14:21:44,C,61
2016-11-16 14:24:44,C,65.4
2016-11-16 14:27:44,C,69.2
2016-11-16 14:30:44,C,60.1
2016-11-16 14:33:44,C,60.5
2016-11-16 14:36:44,C,61.7
2016-11-16 14:39:44,C,57.1
2016-11-16 14:42:44,C,58
2016-11-16 14:45:44,C,55
2016-11-16 14:48:44,C,46.5
2016-11-16 14:51:44,C,46
2016-11-16 14:54:44,C,43.5
2016-11-16 14:57:44,C,44.4
2016-11-16 15:00:44,C,48.9
2016-11-16 15:03:44,C,49.1
2016-11-16 15:06:44,C,48.2
2016-11-16 15:09:44,C,50.5
2016-11-16 15:12:44,C,50.4
2016-11-16 15:15:44,C,48.3
2016-11-16 15:18:44,C,49.5
2016-11-16 15:21:44,C,49.3
2016-11-16 15:24:44,C,47
2016-11-16 15:27:44,C,46.5
2016-11-16 15:30:44,C,47.8
2016-11-16 15:33:44,C,45.6
2016-11-16 15:36:44,C,44.6
2016-11-16 15:39:44,C,45.4
2016-11-16 15:42:44,C,45.2
2016-11-16 15:45:44,C,42.9
2016-11-16 15:48:44,C,44.1
2016-11-16 15:51:44,C,43.9
2016-11-16 15:54:44,C,43.4
2016-11-16 15:57:44,C,43
2016-11-16 16:00:44,C,43.3
2016-11-16 16:03:44,C,42.4
2016-11-16 16:06:44,C,42.4
2016-11-16 16:09:44,C,42.2
2016-11-16 16:12:44,C,41.9
2016-11-16 16:15:44,C,41.2
2016-11-16 16:18:44,C,41.1
2016-11-16 16:21:44,C,40.4
2016-11-16 16:24:44,C,40.2
2016-11-16 16:27:44,C,40.3
2016-11-16 16:30:44,C,40.4
2016-11-16 16:33:44,C,40.3
2016-11-16 16:36:44,C,39.8
2016-11-16 16:39:44,C,39.5
2016-11-16 16:42:44,C,39.3
2016-11-16 16:45:44,C,39.6
2016-11-16 16:48:44,C,39.6
2016-11-16 16:51:44,C,39.3
2016-11-16 16:54:44,C,39.2
2016-11-16 16:57:44,C,39.1
2016-11-16 17:00:44,C,38.4
2016-11-16 17:03:44,C,38.7
2016-11-16 17:06:44,C,38.7
2016-11-16 17:09:44,C,38.4
2016-11-16 17:12:44,C,38.3
2016-11-16 17:15:44,C,37.2
2016-11-16 17:18:44,C,37.2
2016-11-16 17:21:44,C,37.5
2016-11-16 17:24:44,C,37.3
2016-11-16 17:27:44,C,37.2
2016-11-16 17:30:44,C,37.4
2016-11-16 17:33:44,C,37.2
2016-11-16 17:36:44,C,36.7
2016-11-16 17:39:44,C,36.8
2016-11-16 17:42:44,C,36.5
2016-11-16 17:45:44,C,36.2
2016-11-16 17:48:44,C,36
2016-11-16 17:51:44,C,35.9
2016-11-16 17:54:44,C,36
2016-11-16 17:57:44,C,36
2016-11-16 18:00:44,C,35.7
2016-11-16 18:03:44,C,36
2016-11-16 18:06:44,C,35.8
2016-11-16 18:09:44,C,35.7
2016-11-16 18:12:44,C,35.6
2016-11-16 18:15:44,C,35.3
2016-11-16 18:18:44,C,35.4
2016-11-16 18:21:44,C,35.2
2016-11-16 18:24:44,C,34.9
2016-11-16 18:27:44,C,34.5
2016-11-16 18:30:44,C,35
2016-11-16 18:33:44,C,34.6
2016-11-16 18:36:44,C,34.7
2016-11-16 18:39:44,C,34.3
2016-11-16 18:42:44,C,34.7
2016-11-16 18:45:44,C,34.6
2016-11-16 18:48:44,C,34.6
2016-11-16 18:51:44,C,34.4
2016-11-16 18:54:44,C,34.1
2016-11-16 18:57:44,C,34.1
2016-11-16 19:00:44,C,33.8
2016-11-16 19:03:44,C,34
2016-11-16 19:06:44,C,33.9
2016-11-16 19:09:44,C,33.9
2016-11-16 19:12:44,C,33.6
2016-11-16 19:15:44,C,33.8
2016-11-16 19:18:44,C,33.9
2016-11-16 19:21:44,C,33.7
2016-11-16 19:24:44,C,33.6
2016-11-16 19:27:44,C,33.7
2016-11-16 19:30:44,C,33.7
2016-11-16 19:33:44,C,33.5
2016-11-16 19:36:44,C,33.2
2016-11-16 19:39:44,C,33.2
2016-11-16 19:42:44,C,33.1
2016-11-16 19:45:44,C,33.3
2016-11-16 19:48:44,C,33.2
2016-11-16 19:51:44,C,33.1
2016-11-16 19:54:44,C,33.3
2016-11-16 19:57:44,C,33
2016-11-16 20:00:44,C,32.9
2016-11-16 20:03:44,C,33.1
2016-11-16 20:06:44,C,33
2016-11-16 20:09:44,C,32.5
2016-11-16 20:12:44,C,32.4
2016-11-16 20:15:44,C,32.6
2016-11-16 20:18:44,C,32.7
2016-11-16 20:21:44,C,32.2
2016-11-16 20:24:44,C,32.2
2016-11-16 20:27:44,C,32.2
2016-11-16 20:30:44,C,32.1
2016-11-16 20:33:44,C,32.2
2016-11-16 20:36:44,C,31.8
2016-11-16 20:39:44,C,32
2016-11-16 20:42:44,C,31.9
2016-11-16 20:45:44,C,31.9
2016-11-16 20:48:44,C,31.6
2016-11-16 20:51:44,C,31.5
2016-11-16 20:54:44,C,31.5
2016-11-16 20:57:44,C,31.6
2016-11-16 21:00:44,C,31.2
2016-11-16 21:03:44,C,30.9
2016-11-16 21:06:44,C,31.3
2016-11-16 21:09:44,C,31.1
2016-11-16 21:12:44,C,31.4
2016-11-16 21:15:44,C,31.3
2016-11-16 21:18:44,C,30.9
2016-11-16 21:21:44,C,31.1
2016-11-16 21:24:44,C,30.8
2016-11-16 21:27:44,C,30.8
2016-11-16 21:30:44,C,30.9
2016-11-16 21:33:44,C,30.8
2016-11-16 21:36:44,C,30.6
2016-11-16 21:39:44,C,30.5
2016-11-16 21:42:44,C,30.6
2016-11-16 21:45:44,C,30.5
2016-11-16 21:48:44,C,30.4
2016-11-16 21:51:44,C,30.2
2016-11-16 21:54:44,C,30.1
2016-11-16 21:57:44,C,30.1
2016-11-16 22:00:44,C,30
2016-11-16 22:03:44,C,30
2016-11-16 22:06:44,C,30
2016-11-16 22:09:44,C,29.8
2016-11-16 22:12:44,C,29.7
2016-11-16 22:15:44,C,29.9
2016-11-16 22:18:44,C,29.4
2016-11-16 22:21:44,C,29.8
2016-11-16 22:24:44,C,29.5
2016-11-16 22:27:44,C,29.3
2016-11-16 22:30:44,C,29.5
2016-11-16 22:33:44,C,29.3
2016-11-16 22:36:44,C,29.3
2016-11-16 22:39:44,C,29.2
2016-11-16 22:42:44,C,29
2016-11-16 22:45:44,C,29.2
2016-11-16 22:48:44,C,29.3
2016-11-16 22:51:44,C,29.3
2016-11-16 22:54:44,C,29.2
2016-11-16 22:57:44,C,29
2016-11-16 23:00:44,C,28.9
2016-11-16 23:03:44,C,29.1
2016-11-16 23:06:44,C,28.8
2016-11-16 23:09:44,C,29.2
2016-11-16 23:12:44,C,29
2016-11-16 23:15:44,C,28.8
2016-11-16 23:18:44,C,28.4
2016-11-16 23:21:44,C,28.5
2016-11-16 23:24:44,C,28.3
2016-11-16 23:27:44,C,28.3
2016-11-16 23:30:44,C,28.7
2016-11-16 23:33:44,C,28.4
2016-11-16 23:36:44,C,28.4
2016-11-16 23:39:44,C,28.4
2016-11-16 23:42:44,C,28.3
2016-11-16 23:45:44,C,28.3
2016-11-16 23:48:44,C,28.2
2016-11-16 23:51:44,C,28.2
2016-11-16 23:54:44,C,28.4
2016-11-16 23:57:44,C,27.9
2016-11-17 00:00:44,C,27.9
2016-11-17 00:03:44,C,27.7
2016-11-17 00:06:44,C,27.6
2016-11-17 00:09:44,C,27.6
2016-11-17 00:12:44,C,27.8
2016-11-17 00:15:44,C,27.7
2016-11-17 00:18:44,C,27.9
2016-11-17 00:21:44,C,28.1
2016-11-17 00:24:44,C,28
2016-11-17 00:27:44,C,27.8
2016-11-17 00:30:44,C,27.8
2016-11-17 00:33:44,C,27.5
2016-11-17 00:36:44,C,27.7
2016-11-17 00:39:44,C,27.4
2016-11-17 00:42:44,C,27.6
2016-11-17 00:45:44,C,27.5
2016-11-17 00:48:44,C,27.5
2016-11-17 00:51:44,C,27.2
2016-11-17 00:54:44,C,27.2
2016-11-17 00:57:44,C,27.2
2016-11-17 01:00:44,C,27.3
2016-11-17 01:03:44,C,27.3
2016-11-17 01:06:44,C,26.8
2016-11-17 01:09:44,C,26.8
2016-11-17 01:12:44,C,27
2016-11-17 01:15:44,C,27.1
2016-11-17 01:18:44,C,26.5
2016-11-17 01:21:44,C,26.7
2016-11-17 01:24:44,C,26.6
2016-11-17 01:27:44,C,26.8
2016-11-17 01:30:44,C,26.8
2016-11-17 01:33:44,C,26.3
2016-11-17 01:36:44,C,26.5
2016-11-17 01:39:44,C,26.5
2016-11-17 01:42:44,C,26.2
2016-11-17 01:45:44,C,26.2
2016-11-17 01:48:44,C,25.8
2016-11-17 01:51:44,C,25.6
2016-11-17 01:54:44,C,25.9
2016-11-17 01:57:44,C,25.7
2016-11-17 02:00:44,C,25.7
2016-11-17 02:03:44,C,25.7
2016-11-17 02:06:44,C,25.9
2016-11-17 02:09:44,C,25.9
2016-11-17 02:12:44,C,25.9
2016-11-17 02:15:44,C,25.6
2016-11-17 02:18:44,C,25.6
2016-11-17 02:21:44,C,25.8
2016-11-17 02:24:44,C,25.8
2016-11-17 02:27:44,C,26
2016-11-17 02:30:44,C,25.9
2016-11-17 02:33:44,C,25.9
2016-11-17 02:36:44,C,25.8
2016-11-17 02:39:44,C,25.6
2016-11-17 02:42:44,C,25.5
2016-11-17 02:45:44,C,25.3
2016-11-17 02:48:44,C,25.6
2016-11-17 02:51:44,C,25.6
2016-11-17 02:54:44,C,25.4
2016-11-17 02:57:44,C,25.4
2016-11-17 03:00:44,C,25.3
2016-11-17 03:03:44,C,25.1
2016-11-17 03:06:44,C,25.1
2016-11-17 03:09:44,C,24.8
2016-11-17 03:12:44,C,24.4
2016-11-17 03:15:44,C,24.1
2016-11-17 03:18:44,C,24.3
2016-11-17 03:21:44,C,24.5
2016-11-17 03:24:44,C,24.6
2016-11-17 03:27:44,C,24.6
2016-11-17 03:30:44,C,24.6
2016-11-17 03:33:44,C,24.4
2016-11-17 03:36:44,C,24.3
2016-11-17 03:39:44,C,24.3
2016-11-17 03:42:44,C,24.1
2016-11-17 03:45:44,C,24.5
2016-11-17 03:48:44,C,24.6
2016-11-17 03:51:44,C,25
2016-11-17 03:54:44,C,25.9
2016-11-17 03:57:44,C,25.7
2016-11-17 04:00:44,C,26.5
2016-11-17 04:03:44,C,28.3
2016-11-17 04:06:44,C,27.9
2016-11-17 04:09:44,C,29.7
2016-11-17 04:12:44,C,32.2
2016-11-17 04:15:44,C,29.7
2016-11-17 04:18:44,C,29.5
2016-11-17 04:21:44,C,31.2
2016-11-17 04:24:44,C,29.5
2016-11-17 04:27:44,C,33
2016-11-17 04:30:44,C,33
2016-11-17 04:33:44,C,33.6
2016-11-17 04:36:44,C,32.3
2016-11-17 04:39:44,C,34
2016-11-17 04:42:44,C,33.9
2016-11-17 04:45:44,C,31.9
2016-11-17 04:48:44,C,29
2016-11-17 04:51:44,C,26.1
2016-11-17 04:54:44,C,25.7
2016-11-17 04:57:44,C,26.9
2016-11-17 05:00:44,C,26.9
2016-11-17 05:03:44,C,28.6
2016-11-17 05:06:44,C,29.4
2016-11-17 05:09:44,C,29.7
2016-11-17 05:12:44,C,29.9
2016-11-17 05:15:44,C,30.2
2016-11-17 05:18:44,C,30.4
2016-11-17 05:21:44,C,29.4
2016-11-17 05:24:44,C,30.3
2016-11-17 05:27:44,C,30.4
2016-11-17 05:30:44,C,29.3
2016-11-17 05:33:44,C,30.2
2016-11-17 05:36:44,C,30.7
2016-11-17 05:39:44,C,30.7
2016-11-17 05:42:44,C,30.9
2016-11-17 05:45:44,C,30.6
2016-11-17 05:48:44,C,30.7
2016-11-17 05:51:44,C,30.6
2016-11-17 05:54:44,C,30.4
2016-11-17 05:57:44,C,30.7
2016-11-17 06:00:44,C,30.8
2016-11-17 06:03:44,C,30.7
2016-11-17 06:06:44,C,30.8
2016-11-17 06:09:44,C,30.9
2016-11-17 06:12:44,C,31
2016-11-17 06:15:44,C,31.2
2016-11-17 06:18:44,C,31.3
2016-11-17 06:21:44,C,31.2
2016-11-17 06:24:44,C,31.6
2016-11-17 06:27:44,C,31.7
2016-11-17 06:30:44,C,31.7
2016-11-17 06:33:44,C,32.1
2016-11-17 06:36:44,C,32.4
2016-11-17 06:39:44,C,31.9
2016-11-17 06:42:44,C,32.3
2016-11-17 06:45:44,C,32.4
2016-11-17 06:48:44,C,32.3
2016-11-17 06:51:44,C,32.9
2016-11-17 06:54:44,C,33
2016-11-17 06:57:44,C,33
2016-11-17 07:00:44,C,33.3
2016-11-17 07:03:44,C,33.6
2016-11-17 07:06:44,C,33.5
2016-11-17 07:09:44,C,33.7
2016-11-17 07:12:44,C,33.6
2016-11-17 07:15:44,C,33.6
2016-11-17 07:18:44,C,34.1
2016-11-17 07:21:44,C,34.1
2016-11-17 07:24:44,C,34.2
2016-11-17 07:27:44,C,33.9
2016-11-17 07:30:44,C,34.1
2016-11-17 07:33:44,C,34.3
2016-11-17 07:36:44,C,35.2
2016-11-17 07:39:44,C,34.7
2016-11-17 07:42:44,C,34.7
2016-11-17 07:45:44,C,34.9
2016-11-17 07:48:44,C,35.2
2016-11-17 07:51:44,C,35.2
2016-11-17 07:54:44,C,35.2
2016-11-17 07:57:44,C,35.2
2016-11-17 08:00:44,C,35.5
2016-11-17 08:03:44,C,35.7
2016-11-17 08:06:44,C,35.7
2016-11-17 08:09:44,C,36
2016-11-17 08:12:44,C,35.9
2016-11-17 08:15:44,C,36
2016-11-17 08:18:44,C,36.3
2016-11-17 08:21:44,C,36.1
2016-11-17 08:24:44,C,36.1
2016-11-17 08:27:44,C,36.4
2016-11-17 08:30:44,C,36.3
2016-11-17 08:33:44,C,36.3
2016-11-17 08:36:44,C,36.4
2016-11-17 08:39:44,C,36.4
2016-11-17 08:42:44,C,36.2
2016-11-17 08:45:44,C,36.7
2016-11-17 08:48:44,C,36.5
2016-11-17 08:51:44,C,36.5
2016-11-17 08:54:44,C,36.5
2016-11-17 08:57:44,C,37.1
2016-11-17 09:00:44,C,36.9
2016-11-17 09:03:44,C,37
2016-11-17 09:06:44,C,37.1
2016-11-17 09:09:44,C,36.8
2016-11-17 09:12:44,C,36.8
2016-11-17 09:15:44,C,37.1
2016-11-17 09:18:44,C,37.1
2016-11-17 09:21:44,C,37
2016-11-17 09:24:44,C,37.1
2016-11-17 09:27:44,C,37.1
2016-11-17 09:30:44,C,37.3
2016-11-17 09:33:44,C,37.1
2016-11-17 09:36:44,C,37.3
2016-11-17 09:39:44,C,37.3
2016-11-17 09:42:44,C,37.3
2016-11-17 09:45:44,C,37.3
2016-11-17 09:48:44,C,37.3
2016-11-17 09:51:44,C,37.1
2016-11-17 09:54:44,C,37.1
2016-11-17 09:57:44,C,37.6
2016-11-17 10:00:44,C,37.3
2016-11-17 10:03:44,C,37.4
2016-11-17 10:06:44,C,37.2
2016-11-17 10:09:44,C,37.4
2016-11-17 10:12:44,C,37.6
2016-11-17 10:15:44,C,37.2
2016-11-17 10:18:44,C,37.4
2016-11-17 10:21:44,C,37.2
2016-11-17 10:24:44,C,37.5
2016-11-17 10:27:44,C,37.7
2016-11-17 10:30:44,C,37.7
2016-11-17 10:33:44,C,37.7
2016-11-17 10:36:44,C,37.5
2016-11-17 10:39:44,C,37.4
2016-11-17 10:42:44,C,37.8
2016-11-17 10:45:44,C,37.6
2016-11-17 10:48:44,C,37.5
2016-11-17 10:51:44,C,37.3
2016-11-17 10:54:44,C,37.7
2016-11-17 10:57:44,C,37.5
2016-11-17 11:00:44,C,37.3
2016-11-17 11:03:44,C,37.5
2016-11-17 11:06:44,C,37.6
2016-11-17 11:09:44,C,37.4
2016-11-17 11:12:44,C,37.7
2016-11-17 11:15:44,C,37.5
2016-11-17 11:18:44,C,37.5
2016-11-17 11:21:44,C,37.7
2016-11-17 11:24:44,C,37.4
2016-11-17 11:27:44,C,37.6
2016-11-17 11:30:44,C,37.6
2016-11-17 11:33:44,C,37.6
2016-11-17 11:36:44,C,37.4
2016-11-17 11:39:44,C,37.6
2016-11-17 11:42:44,C,37.8
2016-11-17 11:45:44,C,37.5
2016-11-17 11:48:44,C,37.4
2016-11-17 11:51:44,C,37.5
2016-11-17 11:54:44,C,37.5
2016-11-17 11:57:44,C,37.5
2016-11-17 12:00:44,C,37.5
2016-11-17 12:03:44,C,38.1
2016-11-17 12:06:44,C,38
2016-11-17 12:09:44,C,38
2016-11-17 12:12:44,C,38.2
2016-11-17 12:15:44,C,38.3
2016-11-17 12:18:44,C,38.4
2016-11-17 12:21:44,C,38.4
2016-11-17 12:24:44,C,38.2
2016-11-17 12:27:44,C,38.3
2016-11-17 12:30:44,C,38.3
2016-11-17 12:33:44,C,38.3
2016-11-17 12:36:44,C,38.2
2016-11-17 12:39:44,C,38.2
2016-11-17 12:42:44,C,38.4
2016-11-17 12:45:44,C,38.5
2016-11-17 12:48:44,C,38.6
2016-11-17 12:51:44,C,38.7
2016-11-17 12:54:44,C,38.5
2016-11-17 12:57:44,C,38.5
2016-11-17 13:00:44,C,38.3
2016-11-17 13:03:44,C,38.4
2016-11-17 13:06:44,C,38.3
2016-11-17 13:09:44,C,38
2016-11-17 13:12:44,C,38.4
2016-11-17 13:15:44,C,38.4
2016-11-17 13:18:44,C,38.3
2016-11-17 13:21:44,C,38.5
2016-11-17 13:24:44,C,38.1
2016-11-17 13:27:44,C,38.1
2016-11-17 13:30:44,C,38.2
2016-11-17 13:33:44,C,38
2016-11-17 13:36:44,C,38.1
2016-11-17 13:39:44,C,38.1
2016-11-17 13:42:44,C,38.1
2016-11-17 13:45:44,C,37.9
2016-11-17 13:48:44,C,37.8
2016-11-17 13:51:44,C,37.8
2016-11-17 13:54:44,C,37.5
2016-11-17 13:57:44,C,37.7
2016-11-17 14:00:44,C,37.8
2016-11-17 14:03:44,C,37.5
2016-11-17 14:06:44,C,37.6
2016-11-17 14:09:44,C,37.6
2016-11-17 14:12:44,C,37.5
2016-11-17 14:15:44,C,37.5
2016-11-17 14:18:44,C,37.5
2016-11-17 14:21:44,C,37.2
2016-11-17 14:24:44,C,37.2
2016-11-17 14:27:44,C,37.4
2016-11-17 14:30:44,C,37.1
2016-11-17 14:33:44,C,37
2016-11-17 14:36:44,C,37.2
2016-11-17 14:39:44,C,37.1
2016-11-17 14:42:44,C,36.9
2016-11-17 14:45:44,C,36.8
2016-11-17 14:48:44,C,37
2016-11-17 14:51:44,C,36.7
2016-11-17 14:54:44,C,36.5
2016-11-17 14:57:44,C,36.5
2016-11-17 15:00:44,C,36.4
2016-11-17 15:03:44,C,36.3
2016-11-17 15:06:44,C,36.3
2016-11-17 15:09:44,C,36.2
2016-11-17 15:12:44,C,36.1
2016-11-17 15:15:44,C,36
2016-11-17 15:18:44,C,36
2016-11-17 15:21:44,C,35.8
2016-11-17 15:24:44,C,35.7
2016-11-17 15:27:44,C,35.6
2016-11-17 15:30:44,C,35.4
2016-11-17 15:33:44,C,35.3
2016-11-17 15:36:44,C,35.2
2016-11-17 15:39:44,C,35.1
2016-11-17 15:42:44,C,36.3
2016-11-17 15:45:44,C,41.8
2016-11-17 15:48:44,C,37.2
2016-11-17 15:51:44,C,37
2016-11-17 15:54:44,C,39
2016-11-17 15:57:44,C,63.3
2016-11-17 16:00:44,C,65
2016-11-17 16:03:44,C,61.8
2016-11-17 16:06:44,C,47.6
2016-11-17 16:09:44,C,44.8
2016-11-17 16:12:44,C,45.3
2016-11-17 16:15:44,C,46.4
2016-11-17 16:18:44,C,48
2016-11-17 16:21:44,C,49.9
2016-11-17 16:24:44,C,50.7
2016-11-17 16:27:44,C,48.6
2016-11-17 16:30:44,C,47.1
2016-11-17 16:33:44,C,43.6
2016-11-17 16:36:44,C,42.1
2016-11-17 16:39:44,C,41.9
2016-11-17 16:42:44,C,45.4
2016-11-17 16:45:44,C,44.2
2016-11-17 16:48:44,C,42
2016-11-17 16:51:44,C,40.7
2016-11-17 16:54:44,C,42.8
2016-11-17 16:57:44,C,42.2
2016-11-17 17:00:44,C,44.1
2016-11-17 17:03:44,C,42.1
2016-11-17 17:06:44,C,41.2
2016-11-17 17:09:44,C,40.4
2016-11-17 17:12:44,C,41.1
2016-11-17 17:15:44,C,39.9
2016-11-17 17:18:44,C,40.5
2016-11-17 17:21:44,C,39.3
2016-11-17 17:24:44,C,38.6
2016-11-17 17:27:44,C,41.5
2016-11-17 17:30:44,C,38.8
2016-11-17 17:33:44,C,37.9
2016-11-17 17:36:44,C,36.8
2016-11-17 17:39:44,C,36.2
2016-11-17 17:42:44,C,35.9
2016-11-17 17:45:44,C,35.5
2016-11-17 17:48:44,C,35.2
2016-11-17 17:51:44,C,35.9
2016-11-17 17:54:44,C,34.9
2016-11-17 17:57:44,C,34.6
2016-11-17 18:00:44,C,33.7
2016-11-17 18:03:44,C,34
2016-11-17 18:06:44,C,33.7
2016-11-17 18:09:44,C,34
2016-11-17 18:12:44,C,33.5
2016-11-17 18:15:44,C,33
2016-11-17 18:18:44,C,32.6
2016-11-17 18:21:44,C,33.1
2016-11-17 18:24:44,C,33
2016-11-17 18:27:44,C,32.7
2016-11-17 18:30:44,C,32.8
2016-11-17 18:33:44,C,32.9
2016-11-17 18:36:44,C,32.8
2016-11-17 18:39:44,C,32.7
2016-11-17 18:42:44,C,33.6
2016-11-17 18:45:44,C,33.6
2016-11-17 18:48:44,C,33
2016-11-17 18:51:44,C,33.1
2016-11-17 18:54:44,C,33.3
2016-11-17 18:57:44,C,33.5
2016-11-17 19:00:44,C,33.7
2016-11-17 19:03:44,C,33
2016-11-17 19:06:44,C,32.8
2016-11-17 19:09:44,C,32
2016-11-17 19:12:44,C,31.7
2016-11-17 19:15:44,C,32
2016-11-17 19:18:44,C,31.7
2016-11-17 19:21:44,C,32.1
2016-11-17 19:24:44,C,32.2
2016-11-17 19:27:44,C,29.2
2016-11-17 19:30:44,C,31.3
2016-11-17 19:33:44,C,31
2016-11-17 19:36:44,C,31.2
2016-11-17 19:39:44,C,31.7
2016-11-17 19:42:44,C,31.4
2016-11-17 19:45:44,C,31.6
2016-11-17 19:48:44,C,31.3
2016-11-17 19:51:44,C,31.6
2016-11-17 19:54:44,C,31.4
2016-11-17 19:57:44,C,30.8
2016-11-17 20:00:44,C,30.7
2016-11-17 20:03:44,C,31.5
2016-11-17 20:06:44,C,31.2
2016-11-17 20:09:44,C,31.2
2016-11-17 20:12:44,C,30.5
2016-11-17 20:15:44,C,31.1
2016-11-17 20:18:44,C,30.8
2016-11-17 20:21:44,C,31.6
2016-11-17 20:24:44,C,30.4
2016-11-17 20:27:44,C,31.3
2016-11-17 20:30:44,C,30.7
2016-11-17 20:33:44,C,31
2016-11-17 20:36:44,C,31.4
2016-11-17 20:39:44,C,31.1
2016-11-17 20:42:44,C,31.1
2016-11-17 20:45:44,C,30.9
2016-11-17 20:48:44,C,30
2016-11-17 20:51:44,C,30.2
2016-11-17 20:54:44,C,30.1
2016-11-17 20:57:44,C,29.5
2016-11-17 21:00:44,C,30.4
2016-11-17 21:03:44,C,31.1
2016-11-17 21:06:44,C,31.2
2016-11-17 21:09:44,C,31.2
2016-11-17 21:12:44,C,31.5
2016-11-17 21:15:44,C,31.2
2016-11-17 21:18:44,C,31.2
2016-11-17 21:21:44,C,30.5
2016-11-17 21:24:44,C,31.4
2016-11-17 21:27:44,C,31
2016-11-17 21:30:44,C,31.2
2016-11-17 21:33:44,C,30.7
2016-11-17 21:36:44,C,30.9
2016-11-17 21:39:44,C,30.7
2016-11-17 21:42:44,C,30.2
2016-11-17 21:45:44,C,30.5
2016-11-17 21:48:44,C,30.5
2016-11-17 21:51:44,C,30.6
2016-11-17 21:54:44,C,30.5
2016-11-17 21:57:44,C,30.7
2016-11-17 22:00:44,C,30.6
2016-11-17 22:03:44,C,30.5
2016-11-17 22:06:44,C,30.2
2016-11-17 22:09:44,C,30.4
2016-11-17 22:12:44,C,30.1
2016-11-17 22:15:44,C,30
2016-11-17 22:18:44,C,29.8
2016-11-17 22:21:44,C,29.9
2016-11-17 22:24:44,C,29.7
2016-11-17 22:27:44,C,29.8
2016-11-17 22:30:44,C,29.7
2016-11-17 22:33:44,C,29.5
2016-11-17 22:36:44,C,29.4
2016-11-17 22:39:44,C,29.3
2016-11-17 22:42:44,C,29.1
2016-11-17 22:45:44,C,29
2016-11-17 22:48:44,C,29
2016-11-17 22:51:44,C,28.9
2016-11-17 22:54:44,C,28.9
2016-11-17 22:57:44,C,29
2016-11-17 23:00:44,C,29
2016-11-17 23:03:44,C,28.9
2016-11-17 23:06:44,C,28.9
2016-11-17 23:09:44,C,28.6
2016-11-17 23:12:44,C,28.6
2016-11-17 23:15:44,C,29
2016-11-17 23:18:44,C,28.7
2016-11-17 23:21:44,C,28.7
2016-11-17 23:24:44,C,28.7
2016-11-17 23:27:44,C,28.8
2016-11-17 23:30:44,C,28.6
2016-11-17 23:33:44,C,28.8
2016-11-17 23:36:44,C,28
2016-11-17 23:39:44,C,27.7
2016-11-17 23:42:44,C,28
2016-11-17 23:45:44,C,28.6
2016-11-17 23:48:44,C,28
2016-11-17 23:51:44,C,28
2016-11-17 23:54:44,C,28.3
2016-11-17 23:57:44,C,27.9
2016-11-18 00:00:44,C,27.7
2016-11-18 00:03:44,C,28.2
2016-11-18 00:06:44,C,27.8
2016-11-18 00:09:44,C,27.6
2016-11-18 00:12:44,C,27.7
2016-11-18 00:15:44,C,27.5
2016-11-18 00:18:44,C,27.6
2016-11-18 00:21:44,C,27.6
2016-11-18 00:24:44,C,27.8
2016-11-18 00:27:44,C,27.5
2016-11-18 00:30:44,C,27.5
2016-11-18 00:33:44,C,27.7
2016-11-18 00:36:44,C,27.4
2016-11-18 00:39:44,C,27.4
2016-11-18 00:42:44,C,27.4
2016-11-18 00:45:44,C,27.7
2016-11-18 00:48:44,C,27.7
2016-11-18 00:51:44,C,27.7
2016-11-18 00:54:44,C,26.9
2016-11-18 00:57:44,C,27.3
2016-11-18 01:00:44,C,27
2016-11-18 01:03:44,C,27.2
2016-11-18 01:06:44,C,27.6
2016-11-18 01:09:44,C,27.4
2016-11-18 01:12:44,C,27.1
2016-11-18 01:15:44,C,27.1
2016-11-18 01:18:44,C,26.7
2016-11-18 01:21:44,C,27.1
2016-11-18 01:24:44,C,27
2016-11-18 01:27:44,C,26.6
2016-11-18 01:30:44,C,26.7
2016-11-18 01:33:44,C,26.7
2016-11-18 01:36:44,C,26.6
2016-11-18 01:39:44,C,26.6
2016-11-18 01:42:44,C,26.5
2016-11-18 01:45:44,C,26.5
2016-11-18 01:48:44,C,26.4
2016-11-18 01:51:44,C,26.2
2016-11-18 01:54:44,C,26.1
2016-11-18 01:57:44,C,26.3
2016-11-18 02:00:44,C,26.3
2016-11-18 02:03:44,C,26.5
2016-11-18 02:06:44,C,26.4
2016-11-18 02:09:44,C,26.2
2016-11-18 02:12:44,C,26.2
2016-11-18 02:15:44,C,26.4
2016-11-18 02:18:44,C,26
2016-11-18 02:21:44,C,26.2
2016-11-18 02:24:44,C,26.3
2016-11-18 02:27:44,C,26.1
